date,vcb_close,vnindex_close,exchange_rate,interest_rate,gdp,inflation,sp500_close,gdp_growth
2022-06-21,77700.0,1172.47,23087.0,0.38,2292012.0,0.69,3764.79,0.0
2022-06-22,76000.0,1169.27,23089.0,0.37,2292012.0,0.69,3759.89,0.0
2022-06-23,75900.0,1188.88,23101.0,0.44,2292012.0,0.69,3795.73,0.0
2022-06-24,75000.0,1185.48,23105.0,0.6,2292012.0,0.69,3911.74,0.0
2022-06-27,74900.0,1202.82,23102.0,0.69,2292012.0,0.69,3900.11,0.0
2022-06-28,76300.0,1218.1,23092.0,0.68,2292012.0,0.69,3821.55,0.0
2022-06-29,75500.0,1218.09,23099.0,0.71,2292012.0,0.69,3818.83,0.0
2022-06-30,74800.0,1197.6,23110.0,0.66,2292012.0,0.69,3785.38,0.0
2022-07-01,74000.0,1198.9,23112.0,0.87,2373152.0,0.4,3825.33,0.03540121081390499
2022-07-04,74100.0,1195.53,23121.0,0.88,2373152.0,0.4,3772.49,0.0
2022-07-05,74000.0,1181.29,23144.0,0.88,2373152.0,0.4,3831.39,0.0
2022-07-06,72800.0,1149.61,23171.0,0.82,2373152.0,0.4,3845.08,0.0
2022-07-07,75500.0,1166.48,23178.0,0.69,2373152.0,0.4,3902.62,0.0
2022-07-08,74000.0,1171.31,23177.0,0.68,2373152.0,0.4,3899.38,0.0
2022-07-11,72000.0,1155.29,23170.0,0.72,2373152.0,0.4,3854.43,0.0
2022-07-12,71900.0,1174.82,23183.0,0.71,2373152.0,0.4,3818.8,0.0
2022-07-13,71800.0,1173.92,23198.0,0.73,2373152.0,0.4,3801.78,0.0
2022-07-14,72400.0,1182.17,23201.0,0.76,2373152.0,0.4,3790.38,0.0
2022-07-15,72300.0,1179.25,23225.0,0.83,2373152.0,0.4,3863.16,0.0
2022-07-18,72000.0,1176.49,23245.0,0.96,2373152.0,0.4,3830.85,0.0
2022-07-19,71300.0,1178.33,23224.0,1.15,2373152.0,0.4,3936.69,0.0
2022-07-20,72500.0,1194.14,23214.0,1.4,2373152.0,0.4,3959.9,0.0
2022-07-21,72500.0,1198.47,23213.0,2.16,2373152.0,0.4,3998.95,0.0
2022-07-22,72500.0,1194.76,23212.0,2.8,2373152.0,0.4,3961.63,0.0
2022-07-25,72900.0,1188.5,23207.0,3.67,2373152.0,0.4,3966.84,0.0
2022-07-26,73900.0,1185.07,23196.0,5.01,2373152.0,0.4,3921.05,0.0
2022-07-27,75000.0,1191.04,23192.0,5.13,2373152.0,0.4,4023.61,0.0
2022-07-28,75300.0,1208.12,23201.0,4.68,2373152.0,0.4,4072.43,0.0
2022-07-29,74700.0,1206.33,23176.0,4.19,2373152.0,0.4,4130.29,0.0
2022-08-01,77000.0,1231.35,23161.0,4.18,2373152.0,0.01,4118.63,0.0
2022-08-02,78900.0,1241.62,23154.0,4.03,2373152.0,0.01,4091.19,0.0
2022-08-03,79500.0,1249.76,23163.0,4.1,2373152.0,0.01,4155.17,0.0
2022-08-04,82500.0,1254.15,23178.0,4.16,2373152.0,0.01,4151.94,0.0
2022-08-05,82000.0,1252.74,23182.0,4.36,2373152.0,0.01,4145.19,0.0
2022-08-08,82000.0,1256.75,23175.0,4.42,2373152.0,0.01,4140.06,0.0
2022-08-09,80800.0,1258.85,23176.0,4.29,2373152.0,0.01,4122.47,0.0
2022-08-10,80500.0,1256.5,23174.0,3.98,2373152.0,0.01,4210.24,0.0
2022-08-11,81500.0,1252.07,23163.0,3.3,2373152.0,0.01,4207.27,0.0
2022-08-12,81600.0,1262.33,23153.0,2.71,2373152.0,0.01,4280.15,0.0
2022-08-15,81800.0,1274.2,23160.0,2.27,2373152.0,0.01,4297.14,0.0
2022-08-16,81500.0,1274.69,23173.0,1.99,2373152.0,0.01,4305.2,0.0
2022-08-17,81500.0,1275.28,23192.0,2.05,2373152.0,0.01,4274.04,0.0
2022-08-18,81500.0,1273.66,23192.0,2.43,2373152.0,0.01,4283.74,0.0
2022-08-19,80900.0,1269.18,23205.0,2.49,2373152.0,0.01,4228.48,0.0
2022-08-22,80000.0,1260.43,23222.0,2.73,2373152.0,0.01,4137.99,0.0
2022-08-23,80200.0,1270.81,23237.0,3.77,2373152.0,0.01,4128.73,0.0
2022-08-24,82000.0,1277.16,23232.0,3.82,2373152.0,0.01,4140.77,0.0
2022-08-25,82000.0,1288.88,23234.0,3.74,2373152.0,0.01,4199.12,0.0
2022-08-26,82500.0,1282.57,23212.0,3.58,2373152.0,0.01,4057.66,0.0
2022-08-29,82500.0,1270.8,23211.0,3.88,2373152.0,0.01,4030.61,0.0
2022-08-30,86000.0,1279.39,23221.0,4.42,2373152.0,0.01,3986.16,0.0
2022-08-31,84000.0,1280.51,23219.0,4.42,2373152.0,0.01,3955.0,0.0
2022-09-05,82600.0,1277.35,23227.0,5.21,2373152.0,0.4,3988.04,0.0
2022-09-06,82700.0,1277.4,23245.0,5.71,2373152.0,0.4,3908.19,0.0
2022-09-07,80000.0,1243.17,23261.0,6.88,2373152.0,0.4,3979.87,0.0
2022-09-08,78000.0,1234.6,23281.0,5.9,2373152.0,0.4,4006.18,0.0
2022-09-09,78800.0,1248.78,23263.0,4.62,2373152.0,0.4,4067.36,0.0
2022-09-12,79100.0,1249.62,23253.0,4.29,2373152.0,0.4,4110.41,0.0
2022-09-13,78600.0,1248.4,23244.0,4.2,2373152.0,0.4,3932.69,0.0
2022-09-14,78300.0,1240.77,23257.0,4.17,2373152.0,0.4,3946.01,0.0
2022-09-15,79200.0,1245.66,23277.0,4.21,2373152.0,0.4,3901.35,0.0
2022-09-16,80000.0,1234.03,23283.0,4.25,2373152.0,0.4,3873.33,0.0
2022-09-19,78800.0,1205.43,23295.0,4.26,2373152.0,0.4,3899.89,0.0
2022-09-20,79200.0,1218.93,23301.0,4.61,2373152.0,0.4,3855.93,0.0
2022-09-21,78900.0,1210.55,23301.0,4.68,2373152.0,0.4,3789.93,0.0
2022-09-22,78000.0,1214.7,23316.0,4.89,2373152.0,0.4,3757.99,0.0
2022-09-23,75900.0,1203.28,23324.0,5.08,2373152.0,0.4,3693.23,0.0
2022-09-26,75000.0,1174.35,23334.0,5.12,2373152.0,0.4,3655.04,0.0
2022-09-27,74300.0,1166.54,23346.0,5.16,2373152.0,0.4,3647.29,0.0
2022-09-28,75000.0,1143.62,23346.0,5.06,2373152.0,0.4,3719.04,0.0
2022-09-29,74000.0,1126.07,23371.0,4.98,2373152.0,0.4,3640.47,0.0
2022-09-30,73200.0,1132.11,23400.0,4.93,2373152.0,0.4,3585.62,0.0
2022-10-03,70600.0,1086.44,23412.0,5.26,2669131.0,0.15,3678.43,0.12471978196086891
2022-10-04,71300.0,1078.14,23423.0,7.88,2669131.0,0.15,3790.93,0.0
2022-10-05,71500.0,1104.26,23417.0,8.44,2669131.0,0.15,3783.28,0.0
2022-10-06,70100.0,1074.52,23417.0,7.86,2669131.0,0.15,3744.52,0.0
2022-10-07,66700.0,1035.91,23422.0,6.61,2669131.0,0.15,3639.66,0.0
2022-10-10,65100.0,1042.48,23432.0,7.47,2669131.0,0.15,3612.39,0.0
2022-10-11,62000.0,1006.2,23451.0,7.02,2669131.0,0.15,3588.84,0.0
2022-10-12,64000.0,1034.81,23480.0,6.51,2669131.0,0.15,3577.03,0.0
2022-10-13,66500.0,1050.99,23497.0,5.48,2669131.0,0.15,3669.91,0.0
2022-10-14,68100.0,1061.85,23541.0,4.92,2669131.0,0.15,3583.07,0.0
2022-10-17,66300.0,1051.58,23586.0,4.1,2669131.0,0.15,3677.95,0.0
2022-10-18,67700.0,1063.66,23637.0,3.23,2669131.0,0.15,3719.98,0.0
2022-10-19,67900.0,1060.07,23663.0,3.03,2669131.0,0.15,3695.16,0.0
2022-10-20,69200.0,1058.45,23682.0,4.04,2669131.0,0.15,3665.78,0.0
2022-10-21,68000.0,1019.82,23688.0,4.64,2669131.0,0.15,3752.75,0.0
2022-10-24,68000.0,986.15,23700.0,5.46,2669131.0,0.15,3797.34,0.0
2022-10-25,69900.0,997.7,23703.0,7.16,2669131.0,0.15,3859.11,0.0
2022-10-26,70000.0,993.36,23698.0,7.2,2669131.0,0.15,3830.6,0.0
2022-10-27,71700.0,1028.01,23693.0,6.07,2669131.0,0.15,3807.3,0.0
2022-10-28,71600.0,1027.36,23693.0,4.79,2669131.0,0.15,3901.06,0.0
2022-10-31,73500.0,1027.94,23695.0,5.1,2669131.0,0.15,3871.98,0.0
2022-11-01,75000.0,1033.75,23697.0,6.61,2669131.0,0.39,3856.1,0.0
2022-11-02,73600.0,1023.19,23688.0,7.12,2669131.0,0.39,3759.69,0.0
2022-11-03,73000.0,1019.81,23687.0,6.93,2669131.0,0.39,3719.89,0.0
2022-11-04,71800.0,997.15,23693.0,6.21,2669131.0,0.39,3770.55,0.0
2022-11-07,71800.0,975.19,23690.0,6.01,2669131.0,0.39,3806.8,0.0
2022-11-08,72600.0,981.65,23688.0,5.56,2669131.0,0.39,3828.11,0.0
2022-11-09,74000.0,985.59,23688.0,5.1,2669131.0,0.39,3748.57,0.0
2022-11-10,72800.0,947.24,23686.0,4.88,2669131.0,0.39,3956.37,0.0
2022-11-11,75500.0,954.53,23683.0,4.62,2669131.0,0.39,3992.93,0.0
2022-11-14,75100.0,941.04,23678.0,1.65,2669131.0,0.39,3957.25,0.0
2022-11-15,75000.0,911.9,23677.0,4.2,2669131.0,0.39,3991.73,0.0
2022-11-16,75100.0,942.9,23677.0,4.63,2669131.0,0.39,3958.79,0.0
2022-11-17,76500.0,969.26,23677.0,5.18,2669131.0,0.39,3946.56,0.0
2022-11-18,76500.0,969.33,23675.0,5.4,2669131.0,0.39,3965.34,0.0
2022-11-21,75000.0,960.65,23674.0,5.87,2669131.0,0.39,3949.94,0.0
2022-11-22,73500.0,952.12,23674.0,1.98,2669131.0,0.39,4003.58,0.0
2022-11-23,73500.0,946.0,23672.0,6.1,2669131.0,0.39,4027.26,0.0
2022-11-24,73000.0,947.71,23671.0,5.97,2669131.0,0.39,4047.71,0.0
2022-11-25,73100.0,971.46,23669.0,6.01,2669131.0,0.39,4026.12,0.0
2022-11-28,76700.0,1005.69,23667.0,5.88,2669131.0,0.39,3963.94,0.0
2022-11-29,79800.0,1032.16,23667.0,5.63,2669131.0,0.39,3957.63,0.0
2022-11-30,81000.0,1048.42,23665.0,5.32,2669131.0,0.39,4080.11,0.0
2022-12-01,80000.0,1036.28,23662.0,5.42,2669131.0,-0.01,4076.57,0.0
2022-12-02,85000.0,1080.01,23660.0,5.42,2669131.0,-0.01,4071.7,0.0
2022-12-05,85000.0,1093.67,23658.0,1.86,2669131.0,-0.01,3998.84,0.0
2022-12-06,80000.0,1048.69,23658.0,5.52,2669131.0,-0.01,3941.26,0.0
2022-12-07,78500.0,1041.02,23660.0,5.67,2669131.0,-0.01,3933.92,0.0
2022-12-08,77000.0,1050.53,23659.0,5.64,2669131.0,-0.01,3963.51,0.0
2022-12-09,77300.0,1051.81,23657.0,5.61,2669131.0,-0.01,3934.38,0.0
2022-12-12,77400.0,1032.07,23655.0,5.61,2669131.0,-0.01,3990.56,0.0
2022-12-13,78200.0,1047.45,23655.0,5.62,2669131.0,-0.01,4019.65,0.0
2022-12-14,78800.0,1050.43,23654.0,5.38,2669131.0,-0.01,3995.32,0.0
2022-12-15,79500.0,1055.32,23652.0,5.19,2669131.0,-0.01,3895.75,0.0
2022-12-16,79700.0,1052.48,23650.0,4.62,2669131.0,-0.01,3852.36,0.0
2022-12-19,79200.0,1038.4,23645.0,4.34,2669131.0,-0.01,3817.66,0.0
2022-12-20,79000.0,1023.13,23643.0,4.04,2669131.0,-0.01,3821.62,0.0
2022-12-21,78700.0,1018.88,23641.0,3.94,2669131.0,-0.01,3878.44,0.0
2022-12-22,79300.0,1022.61,23636.0,3.77,2669131.0,-0.01,3822.39,0.0
2022-12-23,79100.0,1020.34,23631.0,3.49,2669131.0,-0.01,3844.82,0.0
2022-12-26,78900.0,985.21,23626.0,3.25,2669131.0,-0.01,4153.23,0.0
2022-12-27,79100.0,1004.57,23624.0,3.36,2669131.0,-0.01,3829.25,0.0
2022-12-28,80000.0,1015.66,23620.0,3.2,2669131.0,-0.01,3783.22,0.0
2022-12-29,80700.0,1009.29,23617.0,2.81,2669131.0,-0.01,3849.28,0.0
2022-12-30,80000.0,1007.09,23612.0,1.25,2669131.0,-0.01,3839.5,0.0
2023-01-03,82600.0,1043.9,23606.0,5.06,2300882.0,0.52,3824.14,-0.13796587728365525
2023-01-04,82800.0,1046.35,23603.0,1.57,2300882.0,0.52,3852.97,0.0
2023-01-05,84000.0,1055.82,23603.0,1.57,2300882.0,0.52,3808.1,0.0
2023-01-06,84000.0,1051.44,23605.0,5.09,2300882.0,0.52,3895.08,0.0
2023-01-09,86900.0,1054.21,23605.0,1.58,2300882.0,0.52,3892.09,0.0
2023-01-10,87300.0,1053.35,23603.0,5.23,2300882.0,0.52,3919.25,0.0
2023-01-11,85100.0,1055.76,23604.0,5.59,2300882.0,0.52,3969.61,0.0
2023-01-12,84800.0,1056.39,23605.0,5.95,2300882.0,0.52,3983.17,0.0
2023-01-13,85800.0,1060.17,23602.0,1.58,2300882.0,0.52,3999.09,0.0
2023-01-16,87300.0,1066.68,23601.0,6.48,2300882.0,0.52,3853.86,0.0
2023-01-17,89400.0,1088.29,23211.22,6.34,2300882.0,0.52,3990.97,0.0
2023-01-18,90000.0,1098.28,23606.0,1.67,2300882.0,0.52,3928.86,0.0
2023-01-19,93000.0,1108.08,23605.0,6.09,2300882.0,0.52,3898.85,0.0
2023-01-27,93000.0,1117.1,23608.0,6.13,2300882.0,0.52,4070.56,0.0
2023-01-30,89900.0,1102.57,23611.0,6.17,2300882.0,0.52,4017.77,0.0
2023-01-31,91900.0,1111.18,23609.0,6.23,2300882.0,0.52,4076.6,0.0
2023-02-01,89100.0,1075.97,23610.0,6.26,2300882.0,0.45,4119.21,0.0
2023-02-02,90600.0,1077.59,23608.0,6.26,2300882.0,0.45,4179.76,0.0
2023-02-03,93000.0,1077.15,23606.0,6.21,2300882.0,0.45,4136.48,0.0
2023-02-06,96000.0,1089.29,23611.0,6.05,2300882.0,0.45,4111.08,0.0
2023-02-07,92000.0,1065.84,23621.0,3.49,2300882.0,0.45,4164.0,0.0
2023-02-08,94200.0,1072.22,23624.0,5.72,2300882.0,0.45,4117.86,0.0
2023-02-09,93000.0,1064.03,23265.38,5.39,2300882.0,0.45,4081.5,0.0
2023-02-10,94500.0,1055.3,23626.0,4.91,2300882.0,0.45,4090.46,0.0
2023-02-13,93500.0,1043.7,23628.0,4.55,2300882.0,0.45,4137.29,0.0
2023-02-14,92500.0,1038.64,23630.0,4.05,2300882.0,0.45,4136.13,0.0
2023-02-15,93000.0,1048.2,23631.0,2.64,2300882.0,0.45,4147.6,0.0
2023-02-16,92400.0,1058.29,23636.0,4.71,2300882.0,0.45,4090.41,0.0
2023-02-17,93000.0,1059.31,23639.0,2.64,2300882.0,0.45,4079.09,0.0
2023-02-20,93800.0,1086.69,23646.0,4.54,2300882.0,0.45,3880.32,0.0
2023-02-21,94200.0,1082.23,23264.74,4.81,2300882.0,0.45,3997.34,0.0
2023-02-22,93000.0,1054.28,23641.0,6.11,2300882.0,0.45,3991.05,0.0
2023-02-23,93300.0,1053.66,23641.0,6.15,2300882.0,0.45,4012.32,0.0
2023-02-24,93500.0,1039.56,23642.0,6.06,2300882.0,0.45,3970.04,0.0
2023-02-27,92800.0,1021.25,23642.0,5.77,2300882.0,0.45,3982.24,0.0
2023-02-28,93500.0,1024.68,23644.0,5.24,2300882.0,0.45,3970.15,0.0
2023-03-01,93000.0,1040.55,23643.0,5.97,2300882.0,-0.23,3951.39,0.0
2023-03-02,93200.0,1037.61,23638.0,6.38,2300882.0,-0.23,3981.35,0.0
2023-03-03,90900.0,1024.77,23637.0,6.4,2300882.0,-0.23,4045.64,0.0
2023-03-06,91000.0,1027.18,23636.0,6.22,2300882.0,-0.23,4048.42,0.0
2023-03-07,91900.0,1037.84,23633.0,6.07,2300882.0,-0.23,3986.37,0.0
2023-03-08,92200.0,1049.18,23632.0,5.98,2300882.0,-0.23,3992.01,0.0
2023-03-09,93000.0,1055.95,23640.0,6.22,2300882.0,-0.23,3918.32,0.0
2023-03-10,92100.0,1053.0,23639.0,6.22,2300882.0,-0.23,3861.59,0.0
2023-03-13,91500.0,1052.8,23638.0,6.17,2300882.0,-0.23,3855.76,0.0
2023-03-14,91000.0,1040.13,23618.0,5.72,2300882.0,-0.23,3920.56,0.0
2023-03-15,91400.0,1062.19,23619.0,5.06,2300882.0,-0.23,3891.93,0.0
2023-03-16,91000.0,1047.4,23622.0,4.14,2300882.0,-0.23,3960.28,0.0
2023-03-17,89000.0,1045.14,23620.0,3.4,2300882.0,-0.23,3916.64,0.0
2023-03-20,85100.0,1023.1,23619.0,2.7,2300882.0,-0.23,3951.57,0.0
2023-03-21,86500.0,1032.43,23617.0,2.05,2300882.0,-0.23,4002.87,0.0
2023-03-22,89000.0,1040.54,23617.0,1.55,2300882.0,-0.23,3936.97,0.0
2023-03-23,90700.0,1045.1,23615.0,1.34,2300882.0,-0.23,3948.72,0.0
2023-03-24,89000.0,1046.79,23600.0,1.14,2300882.0,-0.23,3970.99,0.0
2023-03-27,91000.0,1052.25,23602.0,1.06,2300882.0,-0.23,3977.53,0.0
2023-03-28,91800.0,1054.29,23605.0,0.98,2300882.0,-0.23,3971.27,0.0
2023-03-29,92300.0,1056.33,23603.0,1.33,2300882.0,-0.23,4027.81,0.0
2023-03-30,92700.0,1059.44,23603.0,0.9,2300882.0,-0.23,4050.83,0.0
2023-03-31,91400.0,1064.64,23288.63,1.12,2300882.0,-0.23,4109.31,0.0
2023-04-03,92800.0,1079.28,23600.0,2.12,2444649.0,-0.34,4124.51,0.0624834302671758
2023-04-04,92000.0,1078.45,23602.0,2.48,2444649.0,-0.34,4100.6,0.0
2023-04-05,92100.0,1080.86,23602.0,3.41,2444649.0,-0.34,4090.38,0.0
2023-04-06,91200.0,1070.91,23601.0,2.03,2444649.0,-0.34,4105.02,0.0
2023-04-07,90000.0,1069.71,23603.0,5.06,2444649.0,-0.34,3868.12,0.0
2023-04-10,89000.0,1065.35,23600.0,5.19,2444649.0,-0.34,4109.11,0.0
2023-04-11,88200.0,1069.46,23606.0,5.22,2444649.0,-0.34,4108.94,0.0
2023-04-12,88300.0,1069.45,23608.0,5.32,2444649.0,-0.34,4091.95,0.0
2023-04-13,88200.0,1064.3,23606.0,5.49,2444649.0,-0.34,4146.22,0.0
2023-04-14,88400.0,1052.89,23588.0,2.53,2444649.0,-0.34,4137.64,0.0
2023-04-17,88400.0,1053.81,23577.0,5.52,2444649.0,-0.34,4151.32,0.0
2023-04-18,88000.0,1055.02,23615.0,5.3,2444649.0,-0.34,4154.87,0.0
2023-04-19,88500.0,1048.98,23626.0,4.48,2444649.0,-0.34,4154.52,0.0
2023-04-20,88300.0,1049.25,23642.0,3.78,2444649.0,-0.34,4129.79,0.0
2023-04-21,87500.0,1042.91,23634.0,3.29,2444649.0,-0.34,4133.52,0.0
2023-04-24,87900.0,1041.36,23636.0,3.84,2444649.0,-0.34,4137.04,0.0
2023-04-25,88300.0,1034.85,23638.0,6.26,2444649.0,-0.34,4071.63,0.0
2023-04-26,89400.0,1040.8,23645.0,4.82,2444649.0,-0.34,4055.99,0.0
2023-04-27,90000.0,1039.63,23639.0,4.12,2444649.0,-0.34,4135.35,0.0
2023-04-28,90500.0,1049.12,23639.0,4.12,2444649.0,-0.34,4169.48,0.0
2023-05-04,88500.0,1040.61,23635.0,5.0,2444649.0,0.01,4061.22,0.0
2023-05-05,89800.0,1040.31,23622.0,5.05,2444649.0,0.01,4136.25,0.0
2023-05-08,93000.0,1053.44,23618.0,2.41,2444649.0,0.01,4138.12,0.0
2023-05-09,92300.0,1053.77,23621.0,5.07,2444649.0,0.01,4119.17,0.0
2023-05-10,92000.0,1058.26,23630.0,4.84,2444649.0,0.01,4137.64,0.0
2023-05-11,91000.0,1057.12,23632.0,4.83,2444649.0,0.01,4130.62,0.0
2023-05-12,92800.0,1066.9,23640.0,4.88,2444649.0,0.01,4124.08,0.0
2023-05-15,91700.0,1065.71,23652.0,4.92,2444649.0,0.01,4136.28,0.0
2023-05-16,92600.0,1065.91,23652.0,4.94,2444649.0,0.01,4109.9,0.0
2023-05-17,92800.0,1060.44,23656.0,2.13,2444649.0,0.01,4158.77,0.0
2023-05-18,95000.0,1068.31,23672.0,4.64,2444649.0,0.01,4198.05,0.0
2023-05-19,94200.0,1067.07,23680.0,4.49,2444649.0,0.01,4191.98,0.0
2023-05-22,93100.0,1070.64,23684.0,1.52,2444649.0,0.01,4192.63,0.0
2023-05-23,92800.0,1065.85,23670.0,4.42,2444649.0,0.01,4145.58,0.0
2023-05-24,92600.0,1061.79,23254.72,1.52,2444649.0,0.01,4115.24,0.0
2023-05-25,93200.0,1064.63,23696.0,4.14,2444649.0,0.01,4151.28,0.0
2023-05-26,92000.0,1063.76,23254.72,4.07,2444649.0,0.01,4205.45,0.0
2023-05-29,93100.0,1074.98,23712.0,3.96,2444649.0,0.01,3896.4,0.0
2023-05-30,94500.0,1078.05,23714.0,3.77,2444649.0,0.01,4205.52,0.0
2023-05-31,94000.0,1075.17,23714.0,1.41,2444649.0,0.01,4179.83,0.0
2023-06-01,93900.0,1078.39,23729.0,4.07,2444649.0,0.27,4221.02,0.0
2023-06-02,94900.0,1090.84,23722.0,4.02,2444649.0,0.27,4282.37,0.0
2023-06-05,98000.0,1097.82,23693.0,3.92,2444649.0,0.27,4273.79,0.0
2023-06-06,99000.0,1108.31,23261.26,3.75,2444649.0,0.27,4283.85,0.0
2023-06-07,97000.0,1109.54,23713.0,3.51,2444649.0,0.27,4267.52,0.0
2023-06-08,100000.0,1101.32,23714.0,3.1,2444649.0,0.27,4293.93,0.0
2023-06-09,100500.0,1107.53,23717.0,2.69,2444649.0,0.27,4298.86,0.0
2023-06-12,101000.0,1116.02,23700.0,2.4,2444649.0,0.27,4338.93,0.0
2023-06-13,102500.0,1122.46,23699.0,2.02,2444649.0,0.27,4369.01,0.0
2023-06-14,102600.0,1117.42,23700.0,1.65,2444649.0,0.27,4372.59,0.0
2023-06-15,103500.0,1116.97,23704.0,1.3,2444649.0,0.27,4425.84,0.0
2023-06-16,105000.0,1115.22,23711.0,0.94,2444649.0,0.27,4409.59,0.0
2023-06-19,101700.0,1105.4,23697.0,0.73,2444649.0,0.27,3860.83,0.0
2023-06-20,99900.0,1111.72,23718.0,0.55,2444649.0,0.27,4388.71,0.0
2023-06-21,100000.0,1118.46,23727.0,0.55,2444649.0,0.27,4365.69,0.0
2023-06-22,100400.0,1125.3,23732.0,0.91,2444649.0,0.27,4381.89,0.0
2023-06-23,99900.0,1129.38,23732.0,1.08,2444649.0,0.27,4348.33,0.0
2023-06-26,100000.0,1132.03,23755.0,0.66,2444649.0,0.27,4328.82,0.0
2023-06-27,100000.0,1134.33,23761.0,0.89,2444649.0,0.27,4378.41,0.0
2023-06-28,101100.0,1138.35,23298.74,0.69,2444649.0,0.27,4376.86,0.0
2023-06-29,101900.0,1125.39,23783.0,0.39,2444649.0,0.27,4396.44,0.0
2023-06-30,100000.0,1120.18,23800.0,0.66,2444649.0,0.27,4450.38,0.0
